Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Tor*Toolwear,temp_diff,power [rps]
1,298.5,308.2,1301,66.3,42,1,2784.6,9.699999999999989,1431.8545800000002
1,298.5,308.3,1458,44.0,44,0,1936.0,9.800000000000011,1064.9232
1,298.7,308.5,1483,42.5,46,0,1955.0,9.800000000000011,1046.2565
1,298.7,308.5,1375,46.4,48,0,2227.2,9.800000000000011,1059.08
2,298.7,308.5,1660,27.0,50,0,1350.0,9.800000000000011,744.0120000000001
0,298.7,308.4,1560,33.3,53,0,1764.8999999999999,9.699999999999989,862.3367999999999
1,298.7,308.5,1480,42.2,58,0,2447.6000000000004,9.800000000000011,1036.7696
1,298.7,308.4,1373,46.9,60,0,2814.0,9.699999999999989,1068.93542
1,298.7,308.5,1444,54.2,62,0,3360.4,9.800000000000011,1299.19568
2,298.7,308.6,1722,24.7,64,0,1580.8,9.900000000000034,706.05444
1,298.7,308.5,1469,39.9,67,0,2673.2999999999997,9.800000000000011,972.97746
2,298.7,308.5,1360,52.9,69,0,3650.1,9.800000000000011,1194.2704
1,298.7,308.4,1750,25.8,72,0,1857.6000000000001,9.699999999999989,749.49
2,298.7,308.3,1349,46.6,74,0,3448.4,9.600000000000023,1043.53244
1,298.7,308.5,1668,35.2,77,0,2710.4,9.800000000000011,974.6457600000001
1,298.9,308.6,1400,49.5,79,0,3910.5,9.700000000000045,1150.38
1,298.8,308.6,1331,62.8,81,0,5086.8,9.800000000000011,1387.54088
1,298.8,308.5,1444,42.2,83,0,3502.6000000000004,9.699999999999989,1011.55088
0,298.8,308.5,1359,47.6,85,0,4046.0,9.699999999999989,1073.82744
2,298.8,308.5,1425,47.4,90,0,4266.0,9.699999999999989,1121.247
2,298.9,308.6,1469,34.2,93,0,3180.6000000000004,9.700000000000045,833.98068
1,299.0,308.7,1892,22.8,96,0,2188.8,9.699999999999989,716.08416
0,299.0,308.7,1940,19.9,98,0,1950.1999999999998,9.699999999999989,640.8596
1,299.0,308.8,1405,55.2,103,0,5685.6,9.800000000000011,1287.4296
2,299.0,308.9,1449,39.6,105,0,4158.0,9.899999999999977,952.51464
1,299.1,308.9,1686,29.6,108,0,3196.8,9.799999999999955,828.4329600000001
1,299.1,308.9,1680,27.2,110,0,2992.0,9.799999999999955,758.5536
2,299.1,308.9,1397,52.4,112,0,5868.8,9.799999999999955,1215.16648
2,299.2,309.0,1597,30.3,115,0,3484.5,9.800000000000011,803.25906
1,299.3,309.1,1470,41.1,118,0,4849.8,9.800000000000011,1002.9222
2,299.3,309.1,1703,31.3,120,0,3756.0,9.800000000000011,884.84474
1,299.3,309.1,1388,45.5,123,0,5596.5,9.800000000000011,1048.3564000000001
1,299.3,309.2,1775,24.2,125,0,3025.0,9.899999999999977,713.053
1,299.3,309.2,1465,41.5,127,0,5270.5,9.899999999999977,1009.2385
2,299.3,309.2,1586,37.9,129,0,4889.099999999999,9.899999999999977,997.8160399999999
2,299.5,309.3,1675,29.2,132,0,3854.4,9.800000000000011,811.9060000000001
2,299.4,309.2,1470,44.4,135,0,5994.0,9.800000000000011,1083.4488000000001
1,299.5,309.3,1477,40.4,138,0,5575.2,9.800000000000011,990.53528
1,299.5,309.3,1382,61.0,140,0,8540.0,9.800000000000011,1399.4132
2,299.6,309.4,1605,29.8,142,0,4231.6,9.799999999999955,793.9614
1,299.6,309.4,1643,32.9,145,0,4770.5,9.799999999999955,897.3080199999999
1,299.5,309.3,1333,54.1,147,0,7952.7,9.800000000000011,1197.11398
1,299.5,309.3,1520,42.3,149,0,6302.7,9.800000000000011,1067.3136
2,299.5,309.3,1902,24.0,151,0,3624.0,9.800000000000011,757.7568
0,299.5,309.4,1386,44.4,154,0,6837.599999999999,9.899999999999977,1021.5374400000001
1,299.6,309.5,1803,27.7,159,0,4404.3,9.899999999999977,829.05546
1,299.7,309.6,1359,50.7,161,0,8162.700000000001,9.900000000000034,1143.76158
2,299.7,309.6,1477,42.7,163,0,6960.1,9.900000000000034,1046.92714
1,299.7,309.6,1321,53.4,166,0,8864.4,9.900000000000034,1170.98724
1,299.6,309.5,1453,41.4,168,0,6955.2,9.899999999999977,998.55972
1,299.7,309.6,1419,45.1,170,0,7667.0,9.900000000000034,1062.34854
1,299.7,309.6,1512,36.2,172,0,6226.400000000001,9.900000000000034,908.59104
1,299.7,309.6,1553,36.8,174,0,6403.2,9.900000000000034,948.6966399999999
2,299.7,309.6,1534,39.1,176,0,6881.6,9.900000000000034,995.65804
0,299.7,309.6,1553,41.0,179,0,7339.0,9.900000000000034,1056.9718
1,299.7,309.5,1352,49.7,184,0,9144.800000000001,9.800000000000011,1115.4270400000003
2,299.7,309.6,1313,60.0,186,0,11160.0,9.900000000000034,1307.748
1,299.6,309.5,1570,35.5,189,0,6709.5,9.899999999999977,925.201
1,299.6,309.4,1677,31.1,191,0,5940.1,9.799999999999955,865.7680200000001
1,299.5,309.4,1602,31.5,193,0,6079.5,9.899999999999977,837.6858
1,299.5,309.4,1390,58.8,195,1,11466.0,9.899999999999977,1356.7512
1,299.4,309.3,1544,36.0,197,0,7092.0,9.900000000000034,922.6944
1,299.4,309.4,1701,31.2,199,0,6208.8,10.0,880.98192
2,299.4,309.3,1692,28.4,201,0,5708.4,9.900000000000034,797.67648
2,299.3,309.3,1523,37.9,204,0,7731.599999999999,10.0,958.18022
1,299.3,309.2,2280,15.4,207,0,3187.8,9.899999999999977,582.8592
2,299.4,309.3,1485,47.1,209,0,9843.9,9.900000000000034,1161.0621
0,299.4,309.2,1513,36.1,212,0,7653.200000000001,9.800000000000011,906.68038
0,299.4,309.3,1743,28.2,0,0,0.0,9.900000000000034,815.9331599999999
1,299.5,309.3,1442,46.2,5,0,231.0,9.800000000000011,1105.8986400000001
1,299.5,309.3,1462,46.7,7,0,326.90000000000003,9.800000000000011,1133.37164
0,299.4,309.3,1439,49.7,9,0,447.3,9.900000000000034,1187.20378
1,299.5,309.3,1577,36.6,14,0,512.4,9.800000000000011,958.1221200000001
1,299.6,309.4,1331,46.4,16,0,742.4,9.799999999999955,1025.18944
1,299.5,309.3,1941,22.5,18,0,405.0,9.800000000000011,724.9635
1,299.5,309.2,1393,47.3,20,0,946.0,9.699999999999989,1093.7557399999998
1,299.4,309.2,1433,42.1,22,0,926.2,9.800000000000011,1001.4663800000001
1,299.4,309.2,1444,48.2,24,0,1156.8000000000002,9.800000000000011,1155.37328
1,299.4,309.2,1564,39.0,26,0,1014.0,9.800000000000011,1012.5336
1,299.4,309.3,1377,43.6,28,0,1220.8,9.900000000000034,996.6175200000001
1,299.4,309.3,1525,41.5,30,0,1245.0,9.900000000000034,1050.5725
2,299.5,309.4,1387,56.2,32,0,1798.4,9.899999999999977,1293.9600400000002
2,299.4,309.4,1326,47.5,35,0,1662.5,10.0,1045.551
1,299.4,309.3,1401,59.0,38,0,2242.0,9.900000000000034,1372.1394
1,299.4,309.3,1596,31.8,40,0,1272.0,9.900000000000034,842.49648
2,299.3,309.3,1471,46.0,42,0,1932.0,10.0,1123.2556
1,299.3,309.3,1528,37.8,45,0,1700.9999999999998,10.0,958.7894399999999
1,299.3,309.3,1325,62.0,47,0,2914.0,10.0,1363.69
2,299.3,309.1,1376,46.7,49,0,2288.3,9.800000000000011,1066.70272
2,299.3,309.1,1600,35.3,52,0,1835.6,9.800000000000011,937.5679999999999
1,299.3,309.1,1495,44.0,55,0,2420.0,9.800000000000011,1091.948
1,299.4,309.1,1645,28.6,57,0,1630.2,9.700000000000045,780.9802
2,299.4,309.1,1417,47.3,59,0,2790.7,9.700000000000045,1112.6000599999998
0,299.4,309.0,1415,51.7,62,0,3205.4,9.600000000000023,1214.3813
2,299.3,309.0,1496,43.4,67,0,2907.7999999999997,9.699999999999989,1077.77824
0,299.3,309.0,1508,35.0,70,0,2450.0,9.699999999999989,876.148
1,299.4,309.0,1436,47.9,75,0,3592.5,9.600000000000023,1141.8210399999998
1,299.5,309.1,1852,22.6,77,0,1740.2,9.600000000000023,694.79632
1,299.5,309.1,1863,22.5,79,0,1777.5,9.600000000000023,695.8305
0,299.4,309.1,1373,44.1,81,0,3572.1,9.700000000000045,1005.11838
1,299.4,309.0,1404,47.3,86,0,4067.7999999999997,9.600000000000023,1102.39272
2,299.4,309.0,1381,44.9,88,0,3951.2,9.600000000000023,1029.31454
0,299.4,308.9,1762,29.3,91,0,2666.3,9.5,857.00156
0,299.3,308.9,1429,43.0,96,0,4128.0,9.599999999999966,1020.0202
2,299.3,308.9,1858,24.7,101,0,2494.7,9.599999999999966,761.81716
0,299.2,308.8,1908,21.3,104,0,2215.2000000000003,9.600000000000023,674.6306400000001
2,299.2,308.8,1503,37.4,109,0,4076.6,9.600000000000023,933.12252
2,299.2,308.8,1523,38.9,112,0,4356.8,9.600000000000023,983.4620199999999
1,299.3,309.0,1491,38.4,115,0,4416.0,9.699999999999989,950.42304
1,299.2,308.9,1430,39.1,117,0,4574.7,9.699999999999989,928.1558
1,299.3,308.9,1258,69.4,119,1,8258.6,9.599999999999966,1449.2663200000002
1,299.3,309.0,1449,46.5,121,0,5626.5,9.699999999999989,1118.4831
0,299.3,309.0,1425,40.6,123,0,4993.8,9.699999999999989,960.393
1,299.4,309.0,1800,24.3,128,0,3110.4,9.600000000000023,726.0840000000001
0,299.4,309.0,1607,33.7,130,0,4381.0,9.600000000000023,898.98794
1,299.4,309.0,1391,58.2,135,0,7857.0,9.600000000000023,1343.87292
1,299.4,309.1,1432,45.4,137,0,6219.8,9.700000000000045,1079.21248
1,299.4,309.0,1660,28.4,139,0,3947.6,9.600000000000023,782.5904
0,299.3,309.0,1732,29.7,141,0,4187.7,9.699999999999989,853.9106400000001
1,299.3,309.0,1473,46.3,146,0,6759.799999999999,9.699999999999989,1132.11834
1,299.3,309.0,1511,47.8,148,0,7074.4,9.699999999999989,1198.94828
1,299.2,308.9,1588,41.5,150,0,6225.0,9.699999999999989,1093.9732
1,299.3,308.9,1623,31.1,152,0,4727.2,9.599999999999966,837.88998
1,299.3,309.0,1734,30.6,154,0,4712.400000000001,9.699999999999989,880.80264
1,299.3,309.0,1415,47.6,156,0,7425.6,9.699999999999989,1118.0764
1,299.3,309.0,1419,46.6,158,0,7362.8,9.699999999999989,1097.6816400000002
2,299.3,308.9,1577,34.9,160,0,5584.0,9.599999999999966,913.6191799999999
1,299.3,308.9,1376,60.3,163,0,9828.9,9.599999999999966,1377.34848
2,299.3,308.8,1442,49.0,165,0,8085.0,9.5,1172.9228
1,299.4,308.9,1451,40.5,168,0,6804.0,9.5,975.5073
1,299.3,308.8,1550,45.8,170,0,7785.999999999999,9.5,1178.434
1,299.3,308.8,1647,32.9,172,0,5658.8,9.5,899.49258
1,299.4,308.9,1550,33.7,174,0,5863.8,9.5,867.1010000000001
1,299.4,308.9,1583,34.1,176,0,6001.6,9.5,896.07298
1,299.4,309.0,1613,32.2,178,0,5731.6,9.600000000000023,862.1807600000001
0,299.3,308.8,1636,35.5,180,0,6390.0,9.5,964.0948
2,299.3,308.7,1289,51.5,185,0,9527.5,9.399999999999977,1101.9661
2,299.3,308.8,1648,28.4,188,0,5339.2,9.5,776.9331199999999
0,299.3,308.8,1397,45.4,191,0,8671.4,9.5,1052.8350799999998
2,299.3,308.9,1767,24.8,196,0,4860.8,9.599999999999966,727.4385599999999
1,299.3,308.8,1341,47.7,199,0,9492.300000000001,9.5,1061.8306200000002
2,299.4,308.9,1457,41.5,201,0,8341.5,9.5,1003.7273
2,299.4,309.0,1939,19.8,204,0,4039.2000000000003,9.600000000000023,637.3105200000001
2,299.5,309.0,1399,49.7,207,0,10287.900000000001,9.5,1154.20298
2,299.5,309.0,1602,31.3,210,0,6573.0,9.5,832.36716
1,299.4,309.0,1507,41.0,213,0,8733.0,9.600000000000023,1025.6642
1,299.4,309.1,1464,40.5,215,0,8707.5,9.700000000000045,984.2472
1,299.5,309.1,1336,42.1,217,0,9135.7,9.600000000000023,933.67696
1,299.6,309.2,1422,39.8,219,0,8716.199999999999,9.599999999999966,939.48696
1,299.6,309.2,1540,36.7,221,0,8110.700000000001,9.599999999999966,938.1988000000001
1,299.5,309.1,1476,47.8,223,0,10659.4,9.600000000000023,1171.17648
2,299.6,309.2,1867,23.4,225,1,5265.0,9.599999999999966,725.2174799999999
0,299.6,309.1,1588,41.3,0,0,0.0,9.5,1088.70104
2,299.5,309.1,1420,49.5,5,0,247.5,9.600000000000023,1166.814
1,299.5,309.1,1415,49.2,8,0,393.6,9.600000000000023,1155.6588
2,299.4,309.1,1500,43.3,10,0,433.0,9.700000000000045,1078.1699999999998
1,299.5,309.1,1502,44.6,13,0,579.8000000000001,9.600000000000023,1112.02072
1,299.5,309.2,1816,23.0,15,0,345.0,9.699999999999989,693.3488
2,299.5,309.2,1495,41.6,17,0,707.2,9.699999999999989,1032.3872000000001
1,299.6,309.2,1572,33.4,20,0,668.0,9.599999999999966,871.5796799999999
2,299.5,309.2,1590,35.9,22,0,789.8,9.699999999999989,947.5446000000001
2,299.6,309.3,1387,48.3,25,0,1207.5,9.699999999999989,1112.0688599999999
2,299.6,309.2,1393,47.7,28,0,1335.6000000000001,9.599999999999966,1103.0052600000001
1,299.6,309.2,1602,37.3,31,0,1156.3,9.599999999999966,991.9263599999999
1,299.6,309.2,1601,33.3,33,0,1098.8999999999999,9.599999999999966,885.00078
0,299.6,309.2,1597,36.3,35,0,1270.5,9.599999999999966,962.32026
0,299.5,309.1,1548,44.3,40,0,1772.0,9.600000000000023,1138.36824
2,299.5,309.2,1314,61.8,45,0,2781.0,9.699999999999989,1348.00632
2,299.6,309.3,1577,39.8,48,0,1910.3999999999999,9.699999999999989,1041.89236
1,299.8,309.4,1475,43.4,51,0,2213.4,9.599999999999966,1062.6490000000001
1,299.8,309.4,1630,32.4,53,0,1717.1999999999998,9.599999999999966,876.6792
1,299.7,309.4,1445,42.9,55,0,2359.5,9.699999999999989,1029.0423
2,299.8,309.4,1439,47.4,57,0,2701.7999999999997,9.599999999999966,1132.2627599999998
1,299.7,309.3,1420,44.1,60,0,2646.0,9.600000000000023,1039.5252
0,299.7,309.2,1554,41.6,62,0,2579.2000000000003,9.5,1073.13024
2,299.6,309.1,1471,44.3,67,0,2968.1,9.5,1081.74398
1,299.6,309.0,1648,33.6,70,0,2352.0,9.399999999999977,919.18848
1,299.6,309.0,1472,48.8,72,0,3513.6,9.399999999999977,1192.4377599999998
2,299.5,308.9,1448,42.9,74,0,3174.6,9.399999999999977,1031.1787199999999
2,299.6,308.9,1568,35.3,77,0,2718.1,9.299999999999955,918.8166399999999
1,299.6,308.9,1613,30.8,80,0,2464.0,9.299999999999955,824.69464
2,299.7,308.9,1551,35.4,82,0,2902.7999999999997,9.199999999999989,911.42964
1,299.7,309.0,1412,49.2,85,0,4182.0,9.300000000000011,1153.20864
2,299.7,308.9,1478,41.0,87,0,3567.0,9.199999999999989,1005.9268
2,299.8,309.1,1268,58.0,90,0,5220.0,9.300000000000011,1220.8304
1,299.8,309.1,1546,35.6,93,0,3310.8,9.300000000000011,913.6241600000001
1,299.8,309.0,1567,36.1,95,0,3429.5,9.199999999999989,939.04042
2,299.9,309.2,1548,35.7,97,0,3462.9,9.300000000000011,917.3757600000001
1,299.8,309.0,1614,30.8,100,0,3080.0,9.199999999999989,825.2059200000001
2,299.7,309.1,1352,46.1,102,0,4702.2,9.400000000000034,1034.6315200000001
1,299.9,309.2,1624,34.6,105,0,3633.0,9.300000000000011,932.7606400000001
1,299.9,309.2,1436,52.0,107,0,5564.0,9.300000000000011,1239.5552
1,299.8,309.2,1591,37.5,109,0,4087.5,9.399999999999977,990.3975
0,299.8,309.2,1435,42.6,111,0,4728.6,9.399999999999977,1014.7746
1,299.8,309.3,1386,49.4,116,0,5730.4,9.5,1136.5754399999998
1,299.7,309.2,1401,54.1,118,0,6383.8,9.5,1258.18206
2,299.6,309.0,1245,64.0,120,0,7680.0,9.399999999999977,1322.688
1,299.7,309.1,1475,40.0,123,0,4920.0,9.400000000000034,979.4
1,299.7,309.1,1473,39.4,125,0,4925.0,9.400000000000034,963.4009199999999
0,299.7,309.2,1355,44.8,127,0,5689.599999999999,9.5,1007.6863999999999
0,299.7,309.2,1468,49.6,132,0,6547.2,9.5,1208.6924800000002
1,299.7,309.2,1645,30.8,137,0,4219.6,9.5,841.0556
1,299.7,309.1,1347,55.3,139,0,7686.7,9.400000000000034,1236.5190599999999
1,299.7,309.1,1713,33.5,141,0,4723.5,9.400000000000034,952.5993
2,299.6,309.1,1435,48.4,143,0,6921.2,9.5,1152.9364
2,299.6,309.0,1736,26.1,146,0,3810.6000000000004,9.399999999999977,752.1393600000001
1,299.6,309.0,1372,60.4,149,0,8999.6,9.399999999999977,1375.62208
1,299.7,309.0,1605,33.0,151,0,4983.0,9.300000000000011,879.219
1,299.6,309.0,1413,48.5,153,0,7420.5,9.399999999999977,1137.6063
2,299.7,309.0,1645,31.9,155,0,4944.5,9.300000000000011,871.0933
2,299.7,309.0,1465,49.0,158,0,7742.0,9.300000000000011,1191.631
2,299.6,308.9,1685,27.8,161,0,4475.8,9.299999999999955,777.5938
1,299.5,308.8,1965,20.4,164,0,3345.6,9.300000000000011,665.4276
0,299.4,308.6,1542,41.8,166,0,6938.799999999999,9.200000000000045,1069.96296
1,299.4,308.7,1681,30.8,171,0,5266.8,9.300000000000011,859.46168
1,299.5,308.7,1446,45.7,173,0,7906.1,9.199999999999989,1096.96452
1,299.4,308.6,1415,56.4,175,0,9870.0,9.200000000000045,1324.7796
1,299.5,308.6,1672,30.5,177,0,5398.5,9.100000000000023,846.5336
1,299.5,308.7,2549,13.0,179,1,2327.0,9.199999999999989,550.0742
1,299.4,308.6,1492,40.5,181,0,7330.5,9.200000000000045,1003.0716
2,299.4,308.6,1455,42.7,183,0,7814.1,9.200000000000045,1031.3331
2,299.3,308.5,1422,43.1,186,0,8016.6,9.199999999999989,1017.38412
1,299.3,308.6,1403,50.6,189,0,9563.4,9.300000000000011,1178.46388
1,299.3,308.6,1474,49.6,191,0,9473.6,9.300000000000011,1213.6326400000003
1,299.2,308.6,1381,50.0,193,0,9650.0,9.400000000000034,1146.23
1,299.2,308.5,1457,44.7,195,0,8716.5,9.300000000000011,1081.1231400000001
1,299.2,308.4,1711,28.9,197,0,5693.299999999999,9.199999999999989,820.8351399999999
1,299.2,308.4,1667,29.0,199,0,5771.0,9.199999999999989,802.4938
1,299.2,308.4,1465,35.0,201,0,7035.0,9.199999999999989,851.165
2,299.3,308.4,1542,37.5,203,1,7612.5,9.099999999999966,959.895
2,299.3,308.4,1438,42.3,0,0,0.0,9.099999999999966,1009.73484
1,299.3,308.4,1406,47.4,3,0,142.2,9.099999999999966,1106.29704
2,299.2,308.4,1396,48.5,5,0,242.5,9.199999999999989,1123.9196
2,299.3,308.5,1304,60.6,8,0,484.8,9.199999999999989,1311.77184
1,299.2,308.5,1442,46.5,11,0,511.5,9.300000000000011,1113.0798
2,299.2,308.4,1396,48.7,13,0,633.1,9.199999999999989,1128.55432
0,299.1,308.3,1424,43.4,16,0,694.4,9.199999999999989,1025.90656
0,299.1,308.3,1451,42.8,21,0,898.8,9.199999999999989,1030.9064799999999
1,299.2,308.4,1386,54.1,26,0,1406.6000000000001,9.199999999999989,1244.71116
1,299.1,308.3,1325,46.9,28,0,1313.2,9.199999999999989,1031.5655
1,299.1,308.3,1559,33.7,30,0,1011.0000000000001,9.199999999999989,872.1357800000001
1,299.1,308.3,1489,38.1,32,0,1219.2,9.199999999999989,941.73294
1,299.1,308.3,1892,25.2,34,0,856.8,9.199999999999989,791.46144
1,299.1,308.2,1319,60.3,36,0,2170.7999999999997,9.099999999999966,1320.29262
1,299.1,308.3,1431,52.3,38,0,1987.3999999999999,9.199999999999989,1242.3655800000001
0,299.1,308.3,1521,36.5,40,0,1460.0,9.199999999999989,921.5739
2,299.1,308.2,1435,45.2,45,0,2034.0000000000002,9.099999999999966,1076.7092000000002
1,299.1,308.3,1533,42.4,48,0,2035.1999999999998,9.199999999999989,1078.9867199999999
2,299.2,308.4,1529,43.0,50,0,2150.0,9.199999999999989,1091.4002
2,299.2,308.4,1415,43.5,53,0,2305.5,9.199999999999989,1021.7715000000001
2,299.2,308.4,1330,51.2,56,0,2867.2000000000003,9.199999999999989,1130.3936
1,299.2,308.5,1381,60.6,59,0,3575.4,9.300000000000011,1389.2307600000001
1,299.2,308.5,1370,52.4,61,0,3196.4,9.300000000000011,1191.6808
1,299.2,308.5,1438,46.6,63,0,2935.8,9.300000000000011,1112.37928
1,299.3,308.6,1314,48.2,65,0,3133.0,9.300000000000011,1051.35768
1,299.3,308.6,1437,48.1,67,0,3222.7000000000003,9.300000000000011,1147.38702
1,299.2,308.5,1821,26.1,69,0,1800.9,9.300000000000011,788.9664600000001
2,299.3,308.6,1448,52.1,71,0,3699.1,9.300000000000011,1252.31728
1,299.3,308.5,1589,32.7,74,0,2419.8,9.199999999999989,862.5409800000001
1,299.3,308.6,1520,33.7,76,0,2561.2000000000003,9.300000000000011,850.3184000000001
1,299.3,308.6,1605,37.0,78,0,2886.0,9.300000000000011,985.791
1,299.3,308.7,1393,54.2,80,0,4336.0,9.399999999999977,1253.30996
0,299.3,308.7,1408,44.4,82,0,3640.7999999999997,9.399999999999977,1037.75232
2,299.3,308.7,1459,35.6,87,0,3097.2000000000003,9.399999999999977,862.21064
1,299.4,308.7,1525,39.0,90,0,3510.0,9.300000000000011,987.285
1,299.4,308.8,1390,57.0,92,0,5244.0,9.400000000000034,1315.218
1,299.3,308.7,1536,38.9,94,0,3656.6,9.399999999999977,991.85664
1,299.4,308.7,1459,47.6,96,0,4569.6,9.300000000000011,1152.84344
1,299.2,308.5,1387,51.1,98,0,5007.8,9.300000000000011,1176.5366199999999
1,299.2,308.5,1378,53.4,100,0,5340.0,9.300000000000011,1221.51432
1,299.4,308.7,1381,56.7,102,0,5783.400000000001,9.300000000000011,1299.82482
2,299.4,308.7,1289,60.5,104,0,6292.0,9.300000000000011,1294.5427
1,299.4,308.6,1746,26.8,107,0,2867.6,9.200000000000045,776.76048
2,299.4,308.6,1541,39.1,109,0,4261.900000000001,9.200000000000045,1000.2014600000001
1,299.4,308.7,1504,37.8,112,0,4233.599999999999,9.300000000000011,943.72992
2,299.5,308.7,1321,51.9,114,0,5916.599999999999,9.199999999999989,1138.0943399999999
2,299.5,308.8,1886,20.9,117,0,2445.2999999999997,9.300000000000011,654.3288399999999
1,299.6,308.9,1422,53.2,120,0,6384.0,9.299999999999955,1255.7966400000003
1,299.5,308.9,1520,38.3,122,0,4672.599999999999,9.399999999999977,966.3855999999998
1,299.4,308.8,1627,32.6,124,0,4042.4,9.400000000000034,880.4673200000001
1,299.4,308.7,1512,37.2,126,0,4687.200000000001,9.300000000000011,933.69024
1,299.4,308.7,1553,42.7,128,0,5465.6,9.300000000000011,1100.79746
1,299.3,308.7,1802,26.0,130,0,3380.0,9.399999999999977,777.7432
1,299.3,308.6,1482,37.6,132,0,4963.2,9.300000000000011,925.00512
1,299.4,308.7,1446,62.9,134,1,8428.6,9.300000000000011,1509.8264399999998
1,299.3,308.6,1371,50.5,136,0,6868.0,9.300000000000011,1149.3093000000001
2,299.2,308.6,1586,35.7,138,0,4926.6,9.400000000000034,939.8953200000001
1,299.2,308.5,1515,39.8,141,0,5611.799999999999,9.300000000000011,1000.9301999999999
1,299.2,308.5,1374,53.6,143,0,7664.8,9.300000000000011,1222.53024
1,299.1,308.5,1455,39.8,145,0,5771.0,9.399999999999977,961.2893999999999
0,299.2,308.5,1342,47.5,147,0,6982.5,9.300000000000011,1058.167
1,299.1,308.6,1260,57.8,152,0,8785.6,9.5,1208.9448
0,299.0,308.5,1623,33.5,154,0,5159.0,9.5,902.5503
1,299.1,308.5,1371,55.5,159,0,8824.5,9.399999999999977,1263.1023
1,299.1,308.6,1611,31.4,161,0,5055.4,9.5,839.71764
2,299.0,308.4,1535,47.5,163,0,7742.5,9.399999999999977,1210.3475
2,299.1,308.6,1491,38.5,166,0,6391.0,9.5,952.8981
2,299.1,308.6,1441,36.2,169,0,6117.8,9.5,865.9257200000001
2,299.1,308.8,1725,26.6,172,0,4575.2,9.699999999999989,761.691
1,299.2,308.9,1368,47.2,175,0,8260.0,9.699999999999989,1071.85536
1,299.2,308.9,1526,37.9,177,0,6708.3,9.699999999999989,960.06764
1,299.2,308.8,1542,39.2,179,0,7016.8,9.600000000000023,1003.41024
1,299.2,308.8,1605,31.1,181,0,5629.1,9.600000000000023,828.5973
1,299.2,308.8,1405,51.4,183,0,9406.199999999999,9.600000000000023,1198.8022
2,299.2,308.8,1700,33.5,185,0,6197.5,9.600000000000023,945.37
0,299.2,308.8,1440,39.1,188,0,7350.8,9.600000000000023,934.6464
2,299.2,308.8,1314,52.5,193,0,10132.5,9.600000000000023,1145.151
1,299.2,308.7,1514,41.9,196,0,8212.4,9.5,1053.04756
2,299.2,308.7,1401,47.0,198,0,9306.0,9.5,1093.0602000000001
1,299.3,308.8,1636,29.9,201,0,6009.9,9.5,812.0122399999999
1,299.3,308.8,1603,33.9,203,0,6881.7,9.5,902.07222
2,299.4,308.7,1487,52.6,205,0,10783.0,9.300000000000011,1298.3889199999999
2,299.3,308.7,1420,50.3,208,0,10462.4,9.399999999999977,1185.6716000000001
1,299.3,308.7,1579,36.3,211,0,7659.299999999999,9.399999999999977,951.4738199999999
